age,sex,subject,slide,order,choice,rt,displaydiff,accuracy
30.0,Male,76fd03d,3,59,left,1187,-12,True
30.0,Male,76fd03d,3,60,right,1354,13,True
30.0,Male,76fd03d,3,61,right,2594,6,True
30.0,Male,76fd03d,3,62,left,1385,1,False
30.0,Male,76fd03d,3,63,left,1243,-9,True
30.0,Male,76fd03d,3,64,left,1475,-5,True
30.0,Male,76fd03d,3,65,left,1441,-4,True
30.0,Male,76fd03d,3,66,left,1643,-11,True
30.0,Male,76fd03d,3,67,left,1579,4,False
30.0,Male,76fd03d,3,68,right,2273,3,True
30.0,Male,76fd03d,3,69,right,2050,12,True
30.0,Male,76fd03d,3,70,left,1443,-2,True
30.0,Male,76fd03d,3,71,left,1555,-1,True
30.0,Male,76fd03d,3,72,right,1027,13,True
30.0,Male,76fd03d,3,73,left,1819,4,False
30.0,Male,76fd03d,3,74,right,1951,5,True
30.0,Male,76fd03d,3,75,right,2250,12,True
30.0,Male,76fd03d,3,76,left,1402,-4,True
30.0,Male,76fd03d,3,77,right,1963,13,True
30.0,Male,76fd03d,3,78,left,1489,-13,True
30.0,Male,76fd03d,3,79,left,2539,-2,True
30.0,Male,76fd03d,3,80,right,2874,4,True
30.0,Male,76fd03d,3,81,left,1019,-6,True
30.0,Male,76fd03d,3,82,left,1259,-8,True
30.0,Male,76fd03d,3,83,left,2498,-2,True
30.0,Male,76fd03d,3,84,left,2651,-2,True
30.0,Male,76fd03d,3,85,right,3202,11,True
30.0,Male,76fd03d,3,86,right,2188,6,True
30.0,Male,76fd03d,3,87,right,2666,7,True
30.0,Male,76fd03d,3,88,left,1803,5,False
30.0,Male,76fd03d,3,89,right,1387,5,True
30.0,Male,76fd03d,3,90,left,3250,-4,True
30.0,Male,76fd03d,3,91,left,1259,-11,True
30.0,Male,76fd03d,3,92,right,1155,14,True
30.0,Male,76fd03d,3,93,left,3186,10,False
30.0,Male,76fd03d,3,94,left,930,-15,True
30.0,Male,76fd03d,3,95,left,1995,-3,True
30.0,Male,76fd03d,3,96,right,2319,8,True
30.0,Male,76fd03d,3,97,right,1474,3,True
30.0,Male,76fd03d,3,98,left,1675,-6,True
30.0,Male,76fd03d,3,99,right,2075,10,True
30.0,Male,76fd03d,4,0,left,2374,-4,True
30.0,Male,76fd03d,4,1,left,957,-16,True
30.0,Male,76fd03d,4,2,right,1005,11,True
30.0,Male,76fd03d,4,3,left,1102,-9,True
30.0,Male,76fd03d,4,4,right,1597,8,True
30.0,Male,76fd03d,4,5,left,1310,-6,True
30.0,Male,76fd03d,4,6,right,1375,3,True
30.0,Male,76fd03d,4,7,right,1040,7,True
30.0,Male,76fd03d,4,8,right,1369,-8,False
30.0,Male,76fd03d,4,9,left,1367,-1,True
30.0,Male,76fd03d,4,10,right,1529,-4,False
30.0,Male,76fd03d,4,11,right,1362,2,True
30.0,Male,76fd03d,4,12,right,1801,7,True
30.0,Male,76fd03d,4,13,left,1506,-10,True
30.0,Male,76fd03d,4,14,right,1359,3,True
30.0,Male,76fd03d,4,15,left,937,-14,True
30.0,Male,76fd03d,4,16,left,1633,3,False
30.0,Male,76fd03d,4,17,left,1272,-2,True
30.0,Male,76fd03d,4,18,left,1385,5,False
30.0,Male,76fd03d,4,19,left,1209,-2,True
30.0,Male,76fd03d,4,20,left,1137,-10,True
30.0,Male,76fd03d,4,21,left,1041,-6,True
30.0,Male,76fd03d,4,22,left,1258,-2,True
30.0,Male,76fd03d,4,23,left,1266,3,False
30.0,Male,76fd03d,4,24,left,970,-3,True
30.0,Male,76fd03d,4,25,left,1090,-1,True
30.0,Male,76fd03d,4,26,left,1707,-3,True
30.0,Male,76fd03d,4,27,right,1922,5,True
30.0,Male,76fd03d,4,28,right,2153,2,True
30.0,Male,76fd03d,4,29,right,1194,13,True
30.0,Male,76fd03d,4,30,left,1468,-16,True
30.0,Male,76fd03d,4,31,left,1374,-4,True
30.0,Male,76fd03d,4,32,left,1943,6,False
30.0,Male,76fd03d,4,33,left,1495,-9,True
30.0,Male,76fd03d,4,34,left,1977,-1,True
30.0,Male,76fd03d,4,35,right,1368,-2,False
30.0,Male,76fd03d,4,36,right,1136,12,True
30.0,Male,76fd03d,4,37,left,1201,-11,True
30.0,Male,76fd03d,4,38,left,2089,7,False
30.0,Male,76fd03d,4,39,left,1345,-17,True
30.0,Male,76fd03d,4,40,left,2207,1,False
30.0,Male,76fd03d,4,41,left,1034,-6,True
30.0,Male,76fd03d,4,42,left,1402,5,False
30.0,Male,76fd03d,4,43,right,2162,9,True
30.0,Male,76fd03d,4,44,left,1139,-10,True
30.0,Male,76fd03d,4,45,left,970,-9,True
30.0,Male,76fd03d,4,46,right,1209,4,True
30.0,Male,76fd03d,4,47,right,2001,8,True
30.0,Male,76fd03d,4,48,left,1331,-5,True
30.0,Male,76fd03d,4,49,left,1922,5,False
30.0,Male,76fd03d,4,50,left,1849,-9,True
30.0,Male,76fd03d,4,51,right,2362,8,True
30.0,Male,76fd03d,4,52,right,3834,4,True
30.0,Male,76fd03d,4,53,left,1115,-3,True
30.0,Male,76fd03d,4,54,right,1585,6,True
30.0,Male,76fd03d,4,55,left,1211,-3,True
30.0,Male,76fd03d,4,56,left,1787,-4,True
30.0,Male,76fd03d,4,57,right,1913,-1,False
30.0,Male,76fd03d,4,58,left,858,-14,True
30.0,Male,76fd03d,4,59,left,2241,4,False
30.0,Male,76fd03d,4,60,right,1226,5,True
30.0,Male,76fd03d,4,61,left,1067,-3,True
30.0,Male,76fd03d,4,62,right,2298,-1,False
30.0,Male,76fd03d,4,63,left,2395,10,False
30.0,Male,76fd03d,4,64,left,952,-4,True
30.0,Male,76fd03d,4,65,left,1427,-5,True
30.0,Male,76fd03d,4,66,right,2098,2,True
30.0,Male,76fd03d,4,67,left,2026,-6,True
30.0,Male,76fd03d,4,68,left,1139,-10,True
30.0,Male,76fd03d,4,69,right,1860,6,True
30.0,Male,76fd03d,4,70,right,1793,7,True
30.0,Male,76fd03d,4,71,right,1914,5,True
30.0,Male,76fd03d,4,72,left,1202,-14,True
30.0,Male,76fd03d,4,73,left,1008,-12,True
30.0,Male,76fd03d,4,74,right,2034,12,True
30.0,Male,76fd03d,4,75,right,3081,5,True
30.0,Male,76fd03d,4,76,right,907,-1,False
30.0,Male,76fd03d,4,77,left,1098,-13,True
30.0,Male,76fd03d,4,78,right,1635,10,True
30.0,Male,76fd03d,4,79,left,1406,-7,True
30.0,Male,76fd03d,4,80,left,1330,-12,True
30.0,Male,76fd03d,4,81,right,1882,4,True
30.0,Male,76fd03d,4,82,left,1259,-1,True
30.0,Male,76fd03d,4,83,left,1835,-7,True
30.0,Male,76fd03d,4,84,left,1914,3,False
30.0,Male,76fd03d,4,85,right,1691,6,True
30.0,Male,76fd03d,4,86,left,1953,-8,True
30.0,Male,76fd03d,4,87,left,1643,-6,True
30.0,Male,76fd03d,4,88,right,1162,18,True
30.0,Male,76fd03d,4,89,left,955,-9,True
30.0,Male,76fd03d,4,90,left,1027,-14,True
30.0,Male,76fd03d,4,91,left,1514,4,False
30.0,Male,76fd03d,4,92,left,1850,1,False
30.0,Male,76fd03d,4,93,left,1027,-11,True
30.0,Male,76fd03d,4,94,left,1180,-9,True
30.0,Male,76fd03d,4,95,right,923,10,True
30.0,Male,76fd03d,4,96,right,1498,7,True
30.0,Male,76fd03d,4,97,left,1760,-4,True
30.0,Male,76fd03d,4,98,right,1625,9,True
30.0,Male,76fd03d,4,99,left,1641,-2,True
19.0,Male,152ba4c,0,0,right,1491,-1,False
19.0,Male,152ba4c,0,1,right,4436,11,True
19.0,Male,152ba4c,0,3,right,1117,16,True
19.0,Male,152ba4c,0,4,right,884,4,True
19.0,Male,152ba4c,0,5,right,1194,8,True
19.0,Male,152ba4c,0,6,left,907,-8,True
19.0,Male,152ba4c,0,7,left,1122,1,False
19.0,Male,152ba4c,0,8,left,1037,-10,True
19.0,Male,152ba4c,0,9,right,940,5,True
19.0,Male,152ba4c,0,10,right,1085,8,True
19.0,Male,152ba4c,0,11,right,1084,7,True
19.0,Male,152ba4c,0,12,right,662,3,True
19.0,Male,152ba4c,0,13,left,698,-1,True
19.0,Male,152ba4c,0,14,left,1475,3,False
19.0,Male,152ba4c,0,15,right,1052,6,True
19.0,Male,152ba4c,0,16,left,684,6,False
19.0,Male,152ba4c,0,17,left,794,1,False
19.0,Male,152ba4c,0,18,right,940,2,True
19.0,Male,152ba4c,0,19,right,965,2,True
19.0,Male,152ba4c,0,20,left,757,-11,True
19.0,Male,152ba4c,0,21,right,1461,4,True
19.0,Male,152ba4c,0,22,left,1817,-7,True
19.0,Male,152ba4c,0,23,right,1205,7,True
19.0,Male,152ba4c,0,24,left,836,-4,True
19.0,Male,152ba4c,0,25,left,996,-3,True
19.0,Male,152ba4c,0,26,right,1276,10,True
19.0,Male,152ba4c,0,27,left,899,-4,True
19.0,Male,152ba4c,0,28,right,2396,2,True
19.0,Male,152ba4c,0,29,left,937,2,False
19.0,Male,152ba4c,0,30,left,789,-8,True
19.0,Male,152ba4c,0,31,right,731,13,True
19.0,Male,152ba4c,0,32,left,724,-14,True
19.0,Male,152ba4c,0,33,right,989,5,True
19.0,Male,152ba4c,0,34,right,1876,7,True
19.0,Male,152ba4c,0,35,left,676,-2,True
19.0,Male,152ba4c,0,36,left,766,-8,True
19.0,Male,152ba4c,0,37,left,716,-15,True
19.0,Male,152ba4c,0,38,right,1004,-4,False
19.0,Male,152ba4c,0,39,left,1091,-8,True
19.0,Male,152ba4c,0,40,left,1380,2,False
19.0,Male,152ba4c,0,41,left,1411,3,False
19.0,Male,152ba4c,0,42,left,701,-15,True
19.0,Male,152ba4c,0,43,left,1116,-9,True
19.0,Male,152ba4c,0,44,right,1588,3,True
19.0,Male,152ba4c,0,45,left,684,-16,True
19.0,Male,152ba4c,0,46,left,1030,-6,True
19.0,Male,152ba4c,0,47,left,755,-16,True
19.0,Male,152ba4c,0,48,right,2876,-4,False
19.0,Male,152ba4c,0,49,right,1788,2,True
19.0,Male,152ba4c,0,50,left,790,-14,True
19.0,Male,152ba4c,0,51,left,2228,-8,True
19.0,Male,152ba4c,0,52,left,1436,-11,True
19.0,Male,152ba4c,0,53,right,837,3,True
19.0,Male,152ba4c,0,54,right,1396,4,True
19.0,Male,152ba4c,0,55,right,1241,-4,False
19.0,Male,152ba4c,0,56,left,1347,-7,True
19.0,Male,152ba4c,0,57,left,1077,-13,True
19.0,Male,152ba4c,0,58,right,941,5,True
19.0,Male,152ba4c,0,59,right,1861,-5,False
19.0,Male,152ba4c,0,60,left,964,-6,True
19.0,Male,152ba4c,0,61,left,932,-7,True
19.0,Male,152ba4c,0,62,right,876,12,True
19.0,Male,152ba4c,0,63,left,916,-4,True
19.0,Male,152ba4c,0,64,right,1301,-4,False
19.0,Male,152ba4c,0,65,right,847,4,True
19.0,Male,152ba4c,0,66,right,762,8,True
19.0,Male,152ba4c,0,67,right,773,5,True
19.0,Male,152ba4c,0,68,right,1053,18,True
19.0,Male,152ba4c,0,69,left,716,-17,True
19.0,Male,152ba4c,0,70,right,692,7,True
19.0,Male,152ba4c,0,71,right,644,-2,False
19.0,Male,152ba4c,0,72,left,1149,-12,True
19.0,Male,152ba4c,0,73,left,1036,-7,True
19.0,Male,152ba4c,0,74,left,1780,-5,True
19.0,Male,152ba4c,0,75,right,708,5,True
19.0,Male,152ba4c,0,76,left,868,-12,True
19.0,Male,152ba4c,0,77,right,806,15,True
19.0,Male,152ba4c,0,78,right,956,4,True
19.0,Male,152ba4c,0,79,right,1324,3,True
19.0,Male,152ba4c,0,80,right,927,10,True
19.0,Male,152ba4c,0,81,left,996,-6,True
19.0,Male,152ba4c,0,82,left,1094,-12,True
19.0,Male,152ba4c,0,83,right,835,4,True
19.0,Male,152ba4c,0,84,right,1156,2,True
19.0,Male,152ba4c,0,85,left,860,-13,True
19.0,Male,152ba4c,0,86,right,1474,3,True
19.0,Male,152ba4c,0,87,right,1293,1,True
19.0,Male,152ba4c,0,88,right,1267,7,True
19.0,Male,152ba4c,0,89,right,1333,8,True
19.0,Male,152ba4c,0,90,right,1492,-1,False
19.0,Male,152ba4c,0,91,right,956,5,True
19.0,Male,152ba4c,0,92,right,964,4,True
19.0,Male,152ba4c,0,93,left,1196,-7,True
19.0,Male,152ba4c,0,94,left,2269,-2,True
19.0,Male,152ba4c,0,95,left,1556,-14,True
19.0,Male,152ba4c,0,96,right,925,9,True
19.0,Male,152ba4c,0,97,right,1171,2,True
19.0,Male,152ba4c,0,98,right,1678,-12,False
19.0,Male,152ba4c,0,99,right,980,13,True
19.0,Male,152ba4c,1,0,left,1138,-5,True
19.0,Male,152ba4c,1,1,right,722,12,True
19.0,Male,152ba4c,1,2,left,1323,-2,True
19.0,Male,152ba4c,1,3,right,914,1,True
19.0,Male,152ba4c,1,4,left,859,-17,True
19.0,Male,152ba4c,1,5,right,1139,-3,False
19.0,Male,152ba4c,1,6,right,907,-7,False
19.0,Male,152ba4c,1,7,right,989,16,True
19.0,Male,152ba4c,1,8,right,828,8,True
19.0,Male,152ba4c,1,9,left,1148,5,False
19.0,Male,152ba4c,1,10,left,805,-15,True
19.0,Male,152ba4c,1,11,right,810,7,True
19.0,Male,152ba4c,1,12,right,1220,13,True
19.0,Male,152ba4c,1,13,right,1276,12,True
19.0,Male,152ba4c,1,14,left,1285,-3,True
19.0,Male,152ba4c,1,15,left,1777,-7,True
19.0,Male,152ba4c,1,16,left,1620,-8,True
19.0,Male,152ba4c,1,17,left,679,-10,True
19.0,Male,152ba4c,1,18,right,758,9,True
19.0,Male,152ba4c,1,19,left,910,-3,True
19.0,Male,152ba4c,1,20,right,2348,8,True
19.0,Male,152ba4c,1,21,right,1378,4,True
19.0,Male,152ba4c,1,22,left,797,-12,True
19.0,Male,152ba4c,1,23,right,900,11,True
19.0,Male,152ba4c,1,24,left,1220,-8,True
19.0,Male,152ba4c,1,25,left,1310,-12,True
19.0,Male,152ba4c,1,26,right,1080,5,True
19.0,Male,152ba4c,1,27,right,1782,5,True
19.0,Male,152ba4c,1,28,right,1829,4,True
19.0,Male,152ba4c,1,29,right,1604,5,True
19.0,Male,152ba4c,1,30,left,1820,-8,True
19.0,Male,152ba4c,1,31,left,1274,-6,True
19.0,Male,152ba4c,1,32,right,932,6,True
19.0,Male,152ba4c,1,33,right,1076,10,True
19.0,Male,152ba4c,1,34,left,796,-17,True
19.0,Male,152ba4c,1,35,right,940,11,True
19.0,Male,152ba4c,1,36,left,1192,1,False
19.0,Male,152ba4c,1,37,left,1343,-2,True
19.0,Male,152ba4c,1,38,left,1179,-2,True
19.0,Male,152ba4c,1,39,right,854,4,True
19.0,Male,152ba4c,1,40,right,930,5,True
19.0,Male,152ba4c,1,41,left,980,-16,True
19.0,Male,152ba4c,1,42,left,1757,-2,True
19.0,Male,152ba4c,1,43,left,722,-14,True
19.0,Male,152ba4c,1,44,right,828,15,True
19.0,Male,152ba4c,1,45,left,892,-4,True
19.0,Male,152ba4c,1,46,left,1141,-7,True
19.0,Male,152ba4c,1,47,right,1213,-2,False
19.0,Male,152ba4c,1,48,left,1861,-7,True
19.0,Male,152ba4c,1,49,left,1488,-5,True
19.0,Male,152ba4c,1,50,left,1364,-12,True
19.0,Male,152ba4c,1,51,right,789,10,True
19.0,Male,152ba4c,1,52,left,994,-12,True
19.0,Male,152ba4c,1,53,left,994,-15,True
19.0,Male,152ba4c,1,54,right,1196,9,True
19.0,Male,152ba4c,1,55,left,1163,3,False
19.0,Male,152ba4c,1,56,left,1133,-6,True
19.0,Male,152ba4c,1,57,left,1813,4,False
19.0,Male,152ba4c,1,58,right,733,12,True
19.0,Male,152ba4c,1,59,right,772,8,True
19.0,Male,152ba4c,1,60,right,876,-2,False
19.0,Male,152ba4c,1,61,left,821,-13,True
19.0,Male,152ba4c,1,62,left,1044,-12,True
19.0,Male,152ba4c,1,63,left,1101,-11,True
19.0,Male,152ba4c,1,64,left,852,-5,True
19.0,Male,152ba4c,1,65,left,1115,-2,True
19.0,Male,152ba4c,1,66,left,1835,5,False
19.0,Male,152ba4c,1,67,left,1500,-7,True
19.0,Male,152ba4c,1,68,left,1419,4,False
19.0,Male,152ba4c,1,69,left,1660,-3,True
19.0,Male,152ba4c,1,70,right,1254,3,True
19.0,Male,152ba4c,1,71,left,1436,-6,True
19.0,Male,152ba4c,1,72,right,820,6,True
19.0,Male,152ba4c,1,73,right,1829,-2,False
19.0,Male,152ba4c,1,74,left,1109,-1,True
19.0,Male,152ba4c,1,75,right,907,-4,False
19.0,Male,152ba4c,1,76,left,1037,4,False
19.0,Male,152ba4c,1,77,right,1823,5,True
19.0,Male,152ba4c,1,78,left,1125,-6,True
19.0,Male,152ba4c,1,79,right,980,11,True
19.0,Male,152ba4c,1,80,left,1334,-6,True
19.0,Male,152ba4c,1,81,left,1004,-9,True
19.0,Male,152ba4c,1,82,right,677,11,True
19.0,Male,152ba4c,1,83,right,1581,5,True
19.0,Male,152ba4c,1,84,left,1332,-18,True
19.0,Male,152ba4c,1,85,left,1078,-7,True
19.0,Male,152ba4c,1,86,left,864,-12,True
19.0,Male,152ba4c,1,87,right,2548,2,True
19.0,Male,152ba4c,1,88,right,1195,14,True
19.0,Male,152ba4c,1,89,left,3012,3,False
19.0,Male,152ba4c,1,90,right,1933,1,True
19.0,Male,152ba4c,1,91,left,1467,-2,True
19.0,Male,152ba4c,1,92,left,1389,-11,True
19.0,Male,152ba4c,1,93,left,1180,-8,True
19.0,Male,152ba4c,1,94,left,1044,-8,True
19.0,Male,152ba4c,1,95,right,1972,-3,False
19.0,Male,152ba4c,1,96,left,1116,2,False
19.0,Male,152ba4c,1,97,right,868,16,True
19.0,Male,152ba4c,1,98,left,1485,4,False
19.0,Male,152ba4c,1,99,right,1316,7,True
19.0,Male,152ba4c,2,0,left,1298,-9,True
19.0,Male,152ba4c,2,1,right,1638,-9,False
19.0,Male,152ba4c,2,2,right,1411,12,True
19.0,Male,152ba4c,2,3,left,1147,-4,True
19.0,Male,152ba4c,2,4,right,1372,3,True
19.0,Male,152ba4c,2,5,left,1120,-10,True
19.0,Male,152ba4c,2,6,right,1923,5,True
19.0,Male,152ba4c,2,7,left,1362,-3,True
19.0,Male,152ba4c,2,8,left,2317,-12,True
19.0,Male,152ba4c,2,9,right,1547,8,True
19.0,Male,152ba4c,2,10,left,1754,5,False
19.0,Male,152ba4c,2,11,right,1546,5,True
19.0,Male,152ba4c,2,12,left,1850,9,False
19.0,Male,152ba4c,2,13,right,931,5,True
19.0,Male,152ba4c,2,14,right,1204,3,True
19.0,Male,152ba4c,2,15,right,1445,10,True
19.0,Male,152ba4c,2,16,left,2334,-8,True
19.0,Male,152ba4c,2,17,right,982,3,True
19.0,Male,152ba4c,2,18,left,1348,-5,True
19.0,Male,152ba4c,2,19,right,900,2,True
19.0,Male,152ba4c,2,20,right,919,6,True
19.0,Male,152ba4c,2,21,right,1542,-4,False
19.0,Male,152ba4c,2,22,left,1534,-4,True
19.0,Male,152ba4c,2,23,left,1325,-2,True
19.0,Male,152ba4c,2,24,right,1050,4,True
19.0,Male,152ba4c,2,25,right,1085,9,True
19.0,Male,152ba4c,2,26,right,1300,4,True
19.0,Male,152ba4c,2,27,right,1063,16,True
19.0,Male,152ba4c,2,28,right,1742,-4,False
19.0,Male,152ba4c,2,29,left,918,-9,True
19.0,Male,152ba4c,2,30,right,794,3,True
19.0,Male,152ba4c,2,31,right,787,8,True
19.0,Male,152ba4c,2,32,left,860,-18,True
19.0,Male,152ba4c,2,33,right,2092,4,True
19.0,Male,152ba4c,2,34,left,997,-9,True
19.0,Male,152ba4c,2,35,left,1205,-12,True
19.0,Male,152ba4c,2,36,right,2964,-1,False
19.0,Male,152ba4c,2,37,right,1940,-2,False
19.0,Male,152ba4c,2,38,left,1101,-2,True
19.0,Male,152ba4c,2,39,left,1228,-2,True
19.0,Male,152ba4c,2,40,left,1004,-14,True
19.0,Male,152ba4c,2,41,left,1140,5,False
19.0,Male,152ba4c,2,42,right,1261,3,True
19.0,Male,152ba4c,2,43,left,1372,-6,True
19.0,Male,152ba4c,2,44,right,1039,6,True
19.0,Male,152ba4c,2,45,right,1822,7,True
19.0,Male,152ba4c,2,46,left,1324,2,False
19.0,Male,152ba4c,2,47,right,934,15,True
19.0,Male,152ba4c,2,48,left,734,-9,True
19.0,Male,152ba4c,2,49,left,1141,5,False
19.0,Male,152ba4c,2,50,right,1319,3,True
19.0,Male,152ba4c,2,51,left,805,-16,True
19.0,Male,152ba4c,2,52,right,786,5,True
19.0,Male,152ba4c,2,53,left,922,-5,True
19.0,Male,152ba4c,2,54,right,902,11,True
19.0,Male,152ba4c,2,55,left,886,-13,True
19.0,Male,152ba4c,2,56,left,678,-11,True
19.0,Male,152ba4c,2,57,left,1205,-11,True
19.0,Male,152ba4c,2,58,left,1062,-7,True
19.0,Male,152ba4c,2,59,right,983,-5,False
19.0,Male,152ba4c,2,60,left,1215,-3,True
19.0,Male,152ba4c,2,61,right,829,6,True
19.0,Male,152ba4c,2,62,left,910,4,False
19.0,Male,152ba4c,2,63,left,1046,-3,True
19.0,Male,152ba4c,2,64,right,949,12,True
19.0,Male,152ba4c,2,65,right,756,8,True
19.0,Male,152ba4c,2,66,left,1350,6,False
19.0,Male,152ba4c,2,67,right,871,-1,False
19.0,Male,152ba4c,2,68,right,757,10,True
19.0,Male,152ba4c,2,69,left,1294,-2,True
19.0,Male,152ba4c,2,70,right,1358,2,True
19.0,Male,152ba4c,2,71,right,687,7,True
19.0,Male,152ba4c,2,72,left,630,-13,True
19.0,Male,152ba4c,2,73,left,862,-7,True
19.0,Male,152ba4c,2,74,right,566,-1,False
19.0,Male,152ba4c,2,75,right,742,3,True
19.0,Male,152ba4c,2,76,right,557,17,True
19.0,Male,152ba4c,2,77,right,875,1,True
19.0,Male,152ba4c,2,78,left,1214,3,False
19.0,Male,152ba4c,2,79,right,638,9,True
19.0,Male,152ba4c,2,80,right,966,3,True
19.0,Male,152ba4c,2,81,right,880,7,True
19.0,Male,152ba4c,2,82,left,726,-7,True
19.0,Male,152ba4c,2,83,left,1301,-3,True
19.0,Male,152ba4c,2,84,right,1206,10,True
19.0,Male,152ba4c,2,85,left,790,-12,True
19.0,Male,152ba4c,2,86,right,1333,2,True
19.0,Male,152ba4c,2,87,left,909,1,False
19.0,Male,152ba4c,2,88,right,1605,5,True
19.0,Male,152ba4c,2,89,left,1509,-7,True
19.0,Male,152ba4c,2,90,right,725,4,True
19.0,Male,152ba4c,2,91,right,1270,1,True
19.0,Male,152ba4c,2,92,right,918,2,True
19.0,Male,152ba4c,2,93,left,974,-11,True
19.0,Male,152ba4c,2,94,right,1359,9,True
19.0,Male,152ba4c,2,95,left,1447,-6,True
19.0,Male,152ba4c,2,96,right,838,11,True
19.0,Male,152ba4c,2,97,right,1845,8,True
19.0,Male,152ba4c,2,98,left,1663,-2,True
19.0,Male,152ba4c,2,99,right,1278,7,True
19.0,Male,152ba4c,3,0,left,1530,-12,True
19.0,Male,152ba4c,3,1,left,1092,-6,True
19.0,Male,152ba4c,3,2,left,852,-1,True
19.0,Male,152ba4c,3,3,right,977,8,True
19.0,Male,152ba4c,3,4,right,717,11,True
19.0,Male,152ba4c,3,5,right,934,4,True
19.0,Male,152ba4c,3,6,left,1318,-9,True
19.0,Male,152ba4c,3,7,left,1781,-2,True
19.0,Male,152ba4c,3,8,left,1669,3,False
19.0,Male,152ba4c,3,9,left,677,-1,True
19.0,Male,152ba4c,3,10,right,788,6,True
19.0,Male,152ba4c,3,11,left,1662,-3,True
19.0,Male,152ba4c,3,12,left,1190,-6,True
19.0,Male,152ba4c,3,13,right,1918,-4,False
19.0,Male,152ba4c,3,14,left,1654,-15,True
19.0,Male,152ba4c,3,15,left,1548,2,False
19.0,Male,152ba4c,3,16,right,1366,-3,False
19.0,Male,152ba4c,3,17,left,846,-7,True
19.0,Male,152ba4c,3,18,left,1005,-3,True
19.0,Male,152ba4c,3,19,right,1017,5,True
19.0,Male,152ba4c,3,20,left,1195,-2,True
19.0,Male,152ba4c,3,21,left,1454,6,False
19.0,Male,152ba4c,3,22,right,1004,4,True
19.0,Male,152ba4c,3,23,right,1807,1,True
19.0,Male,152ba4c,3,24,right,944,-3,False
19.0,Male,152ba4c,3,25,right,1486,1,True
19.0,Male,152ba4c,3,26,left,1630,-2,True
19.0,Male,152ba4c,3,27,right,1103,8,True
19.0,Male,152ba4c,3,28,left,1486,-10,True
19.0,Male,152ba4c,3,29,right,1573,5,True
19.0,Male,152ba4c,3,30,right,1241,5,True
19.0,Male,152ba4c,3,31,left,2462,1,False
19.0,Male,152ba4c,3,32,right,1637,3,True
19.0,Male,152ba4c,3,33,right,845,9,True
19.0,Male,152ba4c,3,34,right,1254,2,True
19.0,Male,152ba4c,3,35,left,2750,-7,True
19.0,Male,152ba4c,3,36,left,982,-1,True
19.0,Male,152ba4c,3,37,right,1085,6,True
19.0,Male,152ba4c,3,38,right,1517,-2,False
19.0,Male,152ba4c,3,39,left,1118,-7,True
19.0,Male,152ba4c,3,40,right,837,14,True
19.0,Male,152ba4c,3,41,left,876,-5,True
19.0,Male,152ba4c,3,42,right,820,4,True
19.0,Male,152ba4c,3,43,right,973,-10,False
19.0,Male,152ba4c,3,44,left,1181,-2,True
19.0,Male,152ba4c,3,45,right,1454,-5,False
19.0,Male,152ba4c,3,46,right,1093,5,True
19.0,Male,152ba4c,3,47,left,1206,-10,True
19.0,Male,152ba4c,3,48,right,908,7,True
19.0,Male,152ba4c,3,49,right,1036,-4,False
19.0,Male,152ba4c,3,50,left,1990,-4,True
19.0,Male,152ba4c,3,51,left,1109,-8,True
19.0,Male,152ba4c,3,52,right,891,9,True
19.0,Male,152ba4c,3,53,left,1205,-16,True
19.0,Male,152ba4c,3,54,left,669,-17,True
19.0,Male,152ba4c,3,55,right,820,2,True
19.0,Male,152ba4c,3,56,right,741,2,True
19.0,Male,152ba4c,3,57,left,1477,3,False
19.0,Male,152ba4c,3,58,right,948,9,True
19.0,Male,152ba4c,3,59,right,902,8,True
19.0,Male,152ba4c,3,60,right,941,3,True
19.0,Male,152ba4c,3,61,right,1252,-4,False
19.0,Male,152ba4c,3,62,left,1100,-5,True
19.0,Male,152ba4c,3,63,left,1500,-5,True
19.0,Male,152ba4c,3,64,right,830,2,True
19.0,Male,152ba4c,3,65,left,1627,-9,True
19.0,Male,152ba4c,3,66,right,916,2,True
19.0,Male,152ba4c,3,67,right,908,9,True
19.0,Male,152ba4c,3,68,left,1999,-7,True
19.0,Male,152ba4c,3,69,right,829,14,True
19.0,Male,152ba4c,3,70,left,1579,-11,True
19.0,Male,152ba4c,3,71,left,931,-18,True
19.0,Male,152ba4c,3,72,left,1739,2,False
19.0,Male,152ba4c,3,73,left,1157,-11,True
19.0,Male,152ba4c,3,74,left,1202,-1,True
19.0,Male,152ba4c,3,75,right,1371,4,True
19.0,Male,152ba4c,3,76,right,1651,9,True
19.0,Male,152ba4c,3,77,left,1268,2,False
19.0,Male,152ba4c,3,78,right,867,9,True
19.0,Male,152ba4c,3,79,left,1518,1,False
19.0,Male,152ba4c,3,80,left,1979,-1,True
19.0,Male,152ba4c,3,81,right,1237,1,True
19.0,Male,152ba4c,3,82,left,1540,-5,True
19.0,Male,152ba4c,3,83,left,1460,-4,True
19.0,Male,152ba4c,3,84,left,995,-6,True
19.0,Male,152ba4c,3,85,left,851,-5,True
19.0,Male,152ba4c,3,86,left,1568,-4,True
19.0,Male,152ba4c,3,87,left,1027,-11,True
19.0,Male,152ba4c,3,88,right,797,8,True
19.0,Male,152ba4c,3,89,right,1419,-1,False
19.0,Male,152ba4c,3,90,right,838,3,True
19.0,Male,152ba4c,3,91,right,1774,7,True
19.0,Male,152ba4c,3,92,left,1197,-7,True
